6
1
-1	-1	-1	-1	-1	19	-1	-1	14	-1	35	18	-1	26	20	-1	1	-1	23	17	-1	-1	-1	-1	-1	-1	-1	9	7	2	-1	-1	-1	-1	29	-1
-1	-1	-1	9	12	21	-1	-1	-1	-1	-1	-1	-1	27	-1	17	30	-1	-1	-1	-1	-1	-1	-1	-1	3	-1	11	-1	22	-1	-1	-1	5	31	-1
-1	-1	8	5	35	-1	22	-1	24	23	10	-1	15	-1	33	3	-1	34	14	21	19	1	31	20	-1	30	-1	-1	-1	-1	-1	32	28	-1	18	16
-1	-1	-1	27	-1	-1	-1	-1	-1	-1	30	29	-1	2	-1	-1	-1	-1	10	34	11	-1	-1	-1	26	-1	-1	-1	-1	-1	-1	22	-1	4	-1	-1
-1	-1	24	-1	-1	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	-1	22	8	-1	20	-1	-1	34	1	-1	-1	15	27	-1	-1	14
-1	-1	2	22	-1	-1	27	-1	-1	31	6	-1	-1	-1	35	-1	-1	-1	3	-1	-1	25	-1	-1	13	-1	-1	36	5	-1	10	-1	-1	-1	9	-1
-1	10	6	-1	-1	18	19	-1	-1	11	-1	-1	33	-1	-1	-1	8	-1	-1	-1	35	-1	-1	-1	1	-1	-1	16	-1	-1	-1	-1	22	-1	-1	-1
-1	30	5	-1	-1	2	-1	18	-1	-1	-1	31	20	-1	-1	-1	-1	3	-1	29	-1	4	-1	-1	-1	11	-1	13	-1	14	28	16	8	-1	35	32
-1	-1	21	11	14	34	-1	27	-1	29	-1	24	-1	16	-1	-1	10	25	-1	-1	5	23	-1	-1	30	12	20	33	26	-1	-1	-1	15	13	-1	-1
-1	23	-1	-1	-1	15	-1	-1	5	34	20	-1	26	-1	36	19	22	-1	-1	-1	-1	-1	-1	6	35	18	-1	21	-1	17	-1	27	-1	10	7	-1
31	22	-1	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	4	-1	1	3	-1	11	10	28	-1	-1	-1	-1	-1	-1	-1	33	-1	26	20
-1	-1	-1	-1	24	-1	-1	1	-1	-1	-1	-1	-1	-1	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32	-1	-1	29	-1	-1	-1	-1	23	21	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	14	23	-1	-1	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	4	-1	-1	-1	34	-1	19	-1	-1	-1
9	32	-1	17	11	13	-1	-1	-1	-1	-1	-1	6	-1	21	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	34	-1	-1	-1	2	-1	-1
-1	15	-1	33	-1	-1	25	-1	-1	-1	-1	-1	14	-1	-1	20	31	-1	-1	-1	-1	-1	-1	-1	-1	7	-1	-1	28	9	-1	-1	-1	6	-1	35
-1	-1	34	10	31	-1	-1	16	-1	-1	-1	-1	-1	-1	32	-1	-1	-1	-1	-1	-1	-1	30	33	-1	8	-1	-1	25	-1	-1	-1	-1	18	4	24
20	16	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	-1	7	34	11	-1	-1	-1	23	-1	-1	-1	-1	-1	-1	31	30	-1	-1	1	-1	-1	-1	-1
29	-1	-1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	5	-1	30	-1	18	-1	-1	15	-1	-1	-1	12	16	-1	-1	20	-1	-1	-1	-1	11	-1	27
-1	-1	-1	29	-1	12	-1	-1	-1	-1	-1	-1	10	-1	17	-1	-1	-1	25	6	32	-1	-1	34	-1	27	-1	-1	14	1	15	-1	-1	-1	5	-1
28	-1	-1	-1	8	-1	30	-1	-1	-1	-1	21	-1	-1	16	-1	-1	26	-1	23	-1	-1	-1	24	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1
2	-1	-1	-1	-1	-1	-1	-1	-1	13	16	-1	-1	-1	-1	-1	-1	32	-1	-1	-1	30	-1	9	11	-1	-1	-1	21	6	-1	-1	-1	27	-1	-1
-1	-1	-1	-1	-1	3	-1	-1	27	8	4	-1	-1	7	-1	28	-1	-1	26	20	12	-1	-1	-1	-1	-1	-1	29	36	-1	35	-1	-1	-1	19	-1
-1	-1	-1	-1	13	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	35	-1	-1	10	28	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	22	-1
-1	-1	20	26	-1	-1	-1	11	-1	-1	29	22	-1	-1	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	2	-1	12	-1	-1	-1	-1	-1	21	-1	-1
-1	9	-1	-1	-1	-1	18	-1	31	20	-1	12	-1	-1	10	-1	36	-1	15	-1	-1	-1	27	-1	-1	-1	16	1	35	-1	-1	28	-1	-1	2	-1
17	19	31	12	-1	-1	-1	-1	26	-1	36	-1	-1	-1	-1	25	2	27	-1	-1	-1	-1	-1	30	-1	21	22	15	-1	-1	-1	7	34	-1	-1	33
8	-1	-1	-1	-1	-1	15	-1	16	6	24	-1	-1	-1	-1	-1	23	22	-1	-1	-1	28	-1	-1	36	-1	7	27	-1	-1	21	-1	-1	-1	25	5
15	2	-1	25	28	-1	8	-1	-1	30	-1	3	-1	-1	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	-1	-1	-1	-1	22	14	35	-1	-1	-1
35	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	27	-1	11	28	-1	33	-1	29	-1	-1	2	23	16	-1	9	-1	26	17	-1	-1	4	36	-1	-1	-1
-1	20	-1	-1	36	-1	29	10	-1	21	-1	9	35	18	31	-1	-1	-1	19	-1	13	-1	32	-1	33	5	-1	-1	-1	-1	-1	23	-1	30	-1	11
-1	-1	-1	-1	-1	36	28	-1	-1	-1	-1	-1	27	-1	5	-1	-1	13	7	-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	10	3	-1	-1
-1	28	-1	-1	-1	16	-1	-1	4	26	-1	-1	-1	9	29	-1	-1	33	-1	-1	-1	14	12	-1	25	-1	36	3	-1	-1	-1	-1	-1	1	-1	-1
-1	-1	-1	-1	-1	7	9	-1	36	27	-1	-1	-1	-1	-1	-1	-1	6	-1	15	1	-1	16	-1	2	-1	-1	19	-1	33	-1	-1	21	29	-1	17
25	27	33	-1	32	-1	23	-1	11	-1	-1	-1	-1	-1	14	-1	21	-1	-1	-1	29	-1	19	-1	-1	-1	8	-1	-1	13	12	-1	26	-1	36	-1
-1	3	17	-1	21	-1	-1	14	-1	24	-1	33	-1	-1	4	-1	-1	-1	-1	-1	8	-1	9	-1	-1	34	28	-1	-1	30	-1	-1	32	-1	15	13
4	6	-1	23	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	3	-1	-1	-1	36	27	-1	17	-1	-1	24	10	-1	-1	-1	-1	-1	33	-1	16	-1	-1
