6
1
14	-1	-1	23	-1	8	-1	11	22	20	15	-1	24	-1	-1	6	-1	35	32	4	13	21	31	-1	27	-1	-1	29	25	30	2	28	33	36	-1	17
29	-1	34	30	32	-1	26	31	35	33	-1	-1	19	7	-1	5	27	-1	-1	36	-1	-1	16	-1	15	6	9	-1	28	20	18	25	-1	3	10	1
12	-1	4	11	16	1	30	17	-1	13	-1	-1	-1	18	-1	-1	25	8	10	-1	34	23	27	15	-1	-1	36	24	7	21	14	22	29	35	6	31
-1	-1	22	-1	18	2	25	9	19	32	16	28	12	36	-1	-1	-1	26	6	-1	14	-1	11	-1	3	-1	-1	-1	1	4	30	7	24	-1	-1	34
-1	25	20	21	3	-1	-1	1	-1	5	4	34	15	17	-1	22	-1	33	9	30	-1	-1	-1	29	8	-1	10	31	16	11	13	27	12	-1	23	-1
-1	35	7	15	-1	36	6	24	23	29	-1	-1	-1	32	-1	-1	28	20	-1	-1	1	-1	12	8	14	17	18	33	-1	-1	9	-1	-1	21	-1	19
1	13	31	4	-1	14	36	16	24	28	-1	-1	-1	-1	23	-1	-1	-1	11	9	33	7	3	12	6	10	20	8	35	18	17	29	-1	30	21	-1
21	29	-1	10	24	-1	27	34	9	8	5	1	20	12	2	11	6	-1	23	16	25	-1	26	4	-1	13	31	-1	33	-1	15	-1	-1	22	-1	-1
17	32	3	34	8	-1	-1	13	33	-1	23	-1	29	-1	1	-1	26	-1	21	31	35	-1	5	-1	-1	19	30	22	2	-1	-1	6	-1	-1	7	4
22	15	5	28	-1	7	2	19	-1	6	31	14	21	-1	13	3	-1	-1	18	24	-1	-1	20	-1	-1	-1	-1	4	27	-1	-1	34	26	-1	32	-1
-1	-1	-1	16	33	6	32	26	-1	11	7	12	35	8	-1	15	34	30	28	19	10	2	22	13	-1	-1	29	14	36	-1	31	-1	23	-1	1	-1
23	-1	-1	36	-1	-1	-1	18	-1	15	25	20	7	-1	4	10	22	19	8	-1	30	-1	32	-1	16	24	-1	12	11	9	35	-1	-1	5	3	27
11	-1	28	-1	34	5	-1	36	18	-1	1	30	-1	27	10	16	33	29	-1	17	-1	-1	-1	24	-1	-1	-1	-1	-1	23	-1	8	35	-1	15	2
19	17	-1	-1	31	30	23	3	10	21	14	24	-1	15	32	34	18	-1	33	-1	-1	-1	-1	-1	-1	5	-1	-1	29	-1	26	-1	-1	25	13	36
-1	-1	9	35	-1	4	12	8	20	31	28	16	6	-1	36	30	24	-1	26	5	-1	-1	15	11	21	-1	32	-1	19	-1	-1	1	18	7	22	3
24	14	29	12	-1	33	19	-1	2	-1	-1	15	-1	-1	11	13	-1	-1	25	3	8	-1	23	18	-1	-1	35	-1	6	31	4	10	-1	-1	30	9
-1	10	15	18	26	21	22	-1	29	27	9	-1	28	31	12	-1	1	-1	2	7	32	6	-1	20	25	33	13	16	4	-1	-1	14	5	17	-1	-1
-1	-1	1	-1	13	-1	-1	-1	-1	-1	17	-1	14	-1	9	-1	-1	-1	31	22	36	16	35	19	-1	30	-1	-1	3	-1	27	-1	28	-1	29	-1
31	33	-1	5	-1	15	-1	10	11	25	21	-1	3	-1	8	-1	-1	16	-1	2	-1	14	-1	7	17	26	27	-1	-1	-1	23	35	4	20	36	-1
-1	-1	8	27	30	-1	5	22	26	4	-1	-1	9	35	18	29	2	25	-1	34	31	28	-1	21	-1	7	-1	-1	-1	33	-1	-1	13	12	-1	10
20	9	-1	-1	23	-1	17	6	16	-1	24	3	-1	34	-1	33	30	27	29	10	26	-1	-1	-1	-1	12	2	-1	18	-1	21	31	15	-1	28	22
