6
1
19	-1	-1	-1	-1	11	-1	3	-1	33	-1	-1	5	-1	-1	29	-1	-1	27	-1	-1	-1	-1	22	-1	35	-1	-1	-1	15	-1	-1	9	6	-1	-1
-1	-1	-1	-1	-1	20	-1	-1	8	22	-1	-1	-1	31	-1	27	-1	-1	30	-1	-1	-1	-1	-1	33	-1	34	19	26	-1	-1	-1	2	5	-1	-1
-1	-1	28	-1	23	-1	-1	-1	10	-1	-1	13	-1	-1	22	-1	-1	25	33	-1	-1	-1	-1	-1	21	-1	-1	16	-1	-1	-1	-1	-1	30	-1	24
26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	-1	35	-1	-1
5	-1	-1	-1	-1	13	-1	26	-1	-1	-1	-1	30	-1	-1	-1	-1	10	-1	-1	-1	-1	-1	-1	-1	-1	18	1	-1	-1	-1	-1	-1	-1	33	-1
-1	-1	-1	-1	35	-1	-1	-1	-1	-1	23	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	31	-1	-1	32	-1	-1	10	-1	-1	17	-1	-1	-1	-1
18	-1	-1	-1	-1	-1	26	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	-1	20	-1	23	-1	-1	-1	17	-1	-1	-1	-1	24	-1	-1	25
33	14	-1	36	9	-1	11	-1	32	-1	31	-1	-1	-1	25	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	12	6	2	-1	-1	18	4	-1
-1	-1	-1	-1	-1	-1	14	-1	-1	-1	-1	-1	-1	-1	16	21	-1	-1	-1	-1	-1	-1	-1	-1	18	-1	-1	-1	-1	-1	13	-1	-1	-1	-1	-1
-1	-1	-1	15	-1	23	20	-1	-1	-1	19	-1	-1	-1	-1	34	-1	-1	-1	-1	31	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	10	-1
-1	-1	35	-1	-1	-1	25	-1	-1	5	33	-1	-1	-1	-1	23	10	-1	-1	-1	-1	-1	-1	-1	-1	14	-1	-1	-1	-1	-1	-1	8	36	-1	-1
-1	4	12	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	31	-1	-1	-1	11	19	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15
35	31	-1	4	32	28	-1	-1	-1	-1	-1	12	-1	-1	-1	-1	-1	-1	36	-1	-1	-1	-1	-1	16	-1	21	-1	-1	20	14	10	-1	22	3	-1
