6
1
36	18	-1	20	12	32	31	-1	-1	-1	21	-1	11	28	2	-1	17	24	34	-1	8	23	-1	9	26	6	15	-1	22	-1	1	3	25	19	7	-1
10	34	-1	8	31	-1	-1	-1	26	-1	9	13	21	33	15	22	-1	-1	-1	-1	-1	1	25	19	24	-1	35	-1	7	30	-1	2	16	4	27	5
-1	14	-1	25	5	-1	-1	-1	-1	2	-1	28	32	4	-1	31	27	-1	-1	17	22	-1	18	15	-1	33	34	1	3	20	36	-1	6	10	-1	-1
9	15	17	-1	27	21	1	18	33	-1	29	20	5	19	6	30	8	-1	28	35	36	7	3	4	31	23	-1	25	16	11	-1	24	13	-1	-1	14
-1	-1	-1	-1	-1	4	22	-1	27	3	23	16	14	-1	18	12	25	13	20	30	2	11	-1	-1	32	-1	29	-1	10	-1	33	-1	21	26	31	9
1	-1	23	-1	22	33	11	32	-1	4	-1	7	34	-1	-1	10	36	20	29	26	31	27	-1	-1	19	12	8	13	-1	-1	18	-1	-1	35	30	28
-1	19	-1	36	8	-1	12	-1	9	10	-1	15	25	-1	4	-1	35	-1	-1	-1	29	14	17	26	3	-1	32	16	21	22	-1	1	18	23	2	24
-1	10	-1	-1	34	12	21	-1	-1	8	3	19	22	2	1	11	26	-1	-1	23	32	15	4	-1	29	9	-1	30	18	-1	20	-1	-1	28	36	27
25	-1	-1	4	2	20	26	-1	-1	36	6	-1	-1	32	21	17	23	-1	5	33	24	-1	13	1	34	35	-1	7	8	12	30	-1	31	22	-1	16
5	-1	29	27	-1	31	-1	34	7	17	-1	-1	-1	-1	28	14	13	-1	16	-1	30	-1	12	3	25	15	-1	-1	6	-1	-1	9	-1	-1	-1	-1
32	6	24	7	3	13	18	29	14	11	4	23	-1	36	31	-1	-1	12	22	-1	-1	28	27	10	2	-1	-1	26	1	-1	-1	-1	33	34	-1	-1
-1	-1	26	-1	23	18	16	27	-1	1	25	-1	20	3	7	6	24	33	-1	11	21	34	36	35	10	-1	13	-1	-1	14	32	29	19	17	8	15
20	36	10	-1	-1	19	13	-1	3	22	-1	-1	6	-1	14	24	34	-1	-1	7	4	26	-1	28	-1	27	-1	2	23	18	-1	8	30	33	-1	11
-1	26	13	35	-1	-1	20	15	1	-1	24	-1	-1	-1	-1	-1	3	29	18	8	-1	33	32	16	-1	-1	6	34	-1	-1	19	-1	17	-1	-1	12
-1	-1	7	-1	21	15	17	-1	-1	5	11	26	18	8	12	23	2	-1	-1	20	13	31	24	-1	-1	10	33	4	-1	-1	25	-1	-1	-1	6	-1
4	28	-1	33	9	17	8	-1	-1	19	12	-1	10	-1	22	-1	7	-1	-1	-1	-1	-1	-1	23	-1	26	36	11	-1	-1	-1	13	14	27	1	-1
-1	3	2	30	11	6	32	25	36	9	-1	-1	-1	15	-1	-1	21	27	35	29	1	17	5	-1	-1	-1	31	-1	-1	-1	26	-1	-1	7	16	10
31	23	-1	-1	-1	29	33	4	34	30	14	-1	26	20	13	1	-1	35	-1	6	11	3	22	-1	-1	16	25	-1	19	-1	-1	15	24	2	5	36
-1	-1	-1	15	6	22	-1	14	-1	35	32	-1	1	16	27	7	10	28	3	18	5	20	-1	36	30	-1	26	9	11	29	-1	31	-1	25	17	19
13	24	28	10	16	34	-1	-1	29	27	7	11	-1	14	8	15	-1	22	1	19	6	-1	33	31	-1	4	5	32	-1	17	35	-1	36	20	-1	21
-1	29	32	9	-1	-1	-1	3	-1	-1	5	36	-1	25	-1	-1	-1	26	2	21	7	8	34	11	1	-1	22	15	31	13	-1	28	12	-1	24	6
3	20	12	-1	4	14	30	-1	19	-1	26	8	-1	31	-1	-1	-1	17	24	10	28	13	-1	-1	35	34	-1	-1	-1	36	-1	23	-1	-1	15	-1
18	-1	-1	-1	-1	-1	6	-1	31	23	10	25	12	9	-1	-1	30	34	17	27	-1	29	16	-1	8	20	19	-1	28	33	-1	11	-1	13	4	2
33	-1	19	26	35	8	24	28	16	15	2	17	36	5	-1	3	4	-1	23	-1	12	25	9	-1	18	14	27	21	-1	-1	-1	10	-1	-1	-1	30
24	-1	-1	13	18	-1	10	-1	-1	34	33	30	-1	17	25	36	15	9	32	1	14	19	21	-1	4	-1	3	31	27	16	-1	7	11	29	-1	-1
17	-1	27	-1	-1	1	15	36	-1	26	-1	4	3	35	16	-1	18	-1	-1	5	-1	24	28	-1	6	30	-1	20	34	10	14	-1	23	-1	-1	-1
-1	5	-1	6	32	10	-1	-1	23	-1	-1	9	-1	11	-1	19	-1	-1	-1	22	-1	-1	7	-1	33	-1	18	29	36	26	16	25	8	-1	12	-1
30	21	3	11	29	-1	19	7	-1	14	16	1	27	-1	20	4	-1	31	-1	-1	17	-1	6	-1	15	22	-1	28	32	2	-1	-1	10	5	-1	26
16	35	34	-1	36	26	25	11	21	31	18	2	23	6	-1	-1	22	10	27	-1	3	30	-1	29	13	8	24	12	14	7	9	17	20	32	28	-1
-1	7	4	14	20	28	-1	-1	17	-1	8	6	2	12	32	-1	1	21	9	31	15	16	-1	-1	-1	19	23	-1	-1	5	13	33	35	36	-1	34
12	16	18	-1	15	35	-1	-1	32	25	-1	-1	-1	13	-1	-1	31	8	14	-1	-1	36	-1	30	27	28	11	24	33	9	-1	-1	4	-1	19	-1
-1	31	30	-1	26	23	35	22	15	13	28	18	-1	10	-1	34	9	3	-1	24	19	-1	2	-1	12	-1	-1	5	4	8	-1	6	32	14	-1	-1
