4
334
13	-1	-1	8	-1	11	-1	-1	-1	-1	16	-1	-1	5	-1	14
-1	-1	-1	-1	4	7	13	-1	-1	-1	5	14	16	8	-1	-1
5	-1	7	-1	8	-1	-1	-1	-1	-1	-1	-1	6	15	-1	13
14	6	-1	-1	-1	16	-1	15	-1	9	-1	1	-1	2	4	-1
-1	5	-1	-1	-1	-1	-1	10	3	-1	-1	11	1	13	8	9
-1	-1	16	-1	-1	-1	7	-1	12	-1	4	-1	-1	10	-1	-1
15	-1	2	9	-1	-1	-1	-1	-1	8	1	-1	-1	4	-1	-1
-1	-1	-1	13	2	1	-1	14	10	-1	-1	7	11	-1	12	-1
-1	-1	-1	15	-1	-1	-1	-1	-1	3	-1	10	-1	-1	-1	16
-1	-1	3	-1	14	-1	-1	8	6	-1	-1	-1	-1	-1	13	11
-1	-1	-1	12	11	6	3	-1	-1	-1	15	-1	-1	-1	-1	-1
2	-1	5	-1	-1	13	10	16	-1	-1	-1	-1	-1	-1	7	-1
-1	9	-1	-1	10	4	5	-1	-1	-1	7	-1	3	-1	15	-1
3	8	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	11	-1	5
16	-1	11	-1	-1	2	-1	-1	-1	-1	9	6	14	-1	-1	-1
-1	7	13	-1	15	-1	-1	12	1	-1	10	-1	-1	-1	6	-1
