4
1468
13	-1	8	-1	-1	-1	-1	15	-1	11	-1	-1	6	-1	-1	-1
6	-1	-1	-1	-1	-1	7	16	-1	-1	-1	-1	-1	12	15	9
-1	-1	-1	-1	-1	9	-1	12	-1	-1	1	5	-1	-1	-1	-1
-1	-1	-1	14	-1	-1	8	-1	-1	-1	-1	-1	5	-1	13	-1
9	-1	12	-1	-1	-1	6	3	-1	-1	10	7	-1	-1	-1	-1
10	16	-1	13	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	15
11	-1	-1	-1	-1	1	-1	-1	-1	2	15	-1	-1	4	-1	16
-1	1	6	15	13	-1	-1	-1	-1	-1	12	14	7	-1	-1	-1
16	-1	3	-1	11	10	4	-1	-1	-1	-1	6	-1	13	2	-1
-1	11	-1	-1	9	-1	-1	-1	5	-1	8	-1	-1	6	4	-1
8	6	2	-1	15	13	-1	7	3	-1	-1	-1	-1	-1	-1	-1
-1	15	13	7	3	5	-1	-1	4	-1	-1	-1	-1	-1	12	11
12	-1	-1	1	-1	3	10	13	2	9	-1	-1	-1	16	-1	-1
7	-1	-1	-1	-1	-1	11	-1	-1	-1	4	-1	14	-1	8	-1
-1	13	16	9	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	-1	-1
4	-1	-1	-1	16	-1	14	-1	10	8	-1	-1	-1	9	-1	1
