4
360
-1	16	13	5	-1	14	7	-1	-1	-1	8	6	9	4	-1	-1
-1	6	-1	-1	-1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	12
12	9	15	-1	-1	-1	-1	11	10	5	-1	-1	14	-1	-1	-1
14	7	-1	-1	1	8	9	5	-1	-1	-1	-1	-1	-1	13	-1
-1	-1	14	8	11	15	2	6	-1	-1	16	-1	-1	9	-1	-1
16	-1	-1	-1	-1	-1	12	7	-1	8	-1	14	-1	1	10	11
1	15	5	-1	-1	3	-1	-1	-1	-1	-1	11	-1	-1	6	-1
3	2	-1	-1	10	-1	13	-1	15	-1	-1	-1	-1	-1	-1	5
6	-1	7	-1	-1	-1	14	-1	-1	-1	15	-1	-1	-1	12	13
-1	13	9	-1	-1	4	15	-1	12	-1	-1	-1	-1	11	-1	-1
-1	-1	-1	-1	8	13	-1	-1	-1	10	4	-1	-1	-1	7	-1
8	-1	-1	-1	-1	-1	-1	-1	14	-1	6	9	-1	-1	15	-1
7	-1	-1	-1	9	-1	8	12	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	3	-1	13	-1	-1	15	11	-1	9	-1	12	-1	4	8
-1	-1	-1	6	3	2	-1	14	5	12	13	8	-1	-1	11	15
-1	-1	2	-1	-1	-1	-1	-1	-1	14	-1	-1	-1	-1	-1	-1
