4
2624
-1	-1	11	14	-1	-1	-1	-1	-1	4	1	-1	-1	-1	10	-1
-1	-1	-1	12	7	14	-1	-1	11	13	15	-1	2	-1	-1	1
-1	15	-1	5	-1	-1	16	10	-1	-1	8	-1	12	-1	-1	-1
-1	1	8	16	-1	15	-1	-1	-1	-1	14	-1	-1	-1	-1	-1
-1	-1	1	-1	-1	-1	13	-1	5	6	10	-1	-1	7	-1	-1
-1	-1	13	2	-1	-1	15	5	-1	-1	-1	-1	-1	-1	-1	14
-1	8	-1	-1	-1	3	-1	2	-1	9	-1	-1	-1	6	-1	-1
-1	-1	7	-1	-1	-1	8	-1	14	-1	-1	-1	-1	-1	-1	-1
2	6	-1	1	-1	-1	-1	14	-1	-1	-1	5	15	-1	-1	-1
-1	4	-1	7	-1	12	9	-1	-1	8	-1	-1	14	16	-1	-1
-1	-1	15	-1	8	7	-1	-1	-1	-1	11	13	-1	-1	-1	-1
-1	11	-1	3	-1	-1	-1	15	2	-1	-1	-1	-1	-1	-1	-1
-1	14	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1	13	-1	-1
12	-1	-1	9	-1	16	-1	8	-1	1	-1	10	-1	11	-1	-1
-1	-1	-1	-1	13	-1	3	-1	-1	-1	12	-1	6	9	4	-1
-1	-1	-1	-1	-1	1	-1	-1	15	-1	6	4	3	-1	2	12
