4
438
-1	-1	-1	13	-1	-1	5	-1	4	-1	-1	8	-1	-1	10	14
15	1	-1	-1	7	-1	9	12	5	-1	-1	-1	-1	-1	-1	-1
10	14	-1	4	11	-1	-1	-1	6	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	7	-1	4	-1	-1	-1	-1	-1	3	-1	-1	8	11
-1	-1	9	-1	10	-1	-1	15	8	2	-1	-1	14	13	-1	-1
13	-1	-1	16	-1	-1	11	-1	-1	-1	4	-1	-1	-1	9	15
12	-1	-1	11	-1	8	-1	-1	-1	14	-1	15	6	-1	4	-1
-1	-1	-1	6	13	14	-1	-1	12	10	11	7	-1	-1	-1	-1
5	15	-1	2	-1	-1	16	-1	-1	3	-1	-1	-1	12	-1	13
-1	-1	-1	-1	-1	13	-1	7	-1	-1	12	-1	-1	14	6	-1
7	-1	-1	12	-1	9	-1	6	11	-1	-1	-1	-1	15	-1	-1
-1	11	-1	-1	4	-1	-1	-1	-1	6	15	-1	-1	-1	7	5
-1	-1	16	-1	9	-1	-1	-1	1	-1	-1	14	-1	-1	-1	-1
-1	10	-1	-1	14	-1	-1	1	-1	-1	-1	5	-1	11	-1	-1
14	-1	1	15	2	16	12	8	7	-1	-1	6	5	-1	-1	-1
3	-1	-1	-1	-1	15	7	11	-1	-1	9	10	-1	8	-1	-1
