4
766
-1	6	-1	1	10	-1	8	-1	-1	14	5	-1	13	16	11	-1
11	-1	-1	8	16	-1	-1	-1	-1	-1	12	13	-1	-1	14	7
-1	5	-1	3	-1	7	-1	12	4	-1	6	-1	-1	-1	-1	10
-1	4	-1	-1	-1	-1	14	-1	-1	9	-1	16	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	13	-1	5	-1	-1	-1	-1	-1	4
10	-1	7	-1	14	-1	16	-1	-1	-1	8	-1	12	-1	-1	1
2	9	-1	-1	-1	8	5	-1	1	-1	-1	-1	11	-1	10	-1
-1	1	5	-1	12	-1	3	-1	15	-1	11	7	8	13	-1	14
-1	-1	-1	6	8	-1	-1	10	-1	-1	-1	-1	4	14	-1	12
-1	-1	-1	-1	-1	5	-1	-1	12	-1	-1	-1	-1	-1	-1	15
-1	-1	-1	10	7	-1	-1	-1	-1	15	-1	6	-1	-1	-1	-1
-1	3	-1	-1	-1	-1	-1	-1	5	7	14	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	15	11	-1	-1	9	5	6	-1	-1
-1	-1	8	-1	-1	-1	-1	6	14	10	-1	-1	-1	15	12	-1
-1	-1	-1	14	-1	-1	-1	-1	-1	-1	13	15	16	3	8	9
-1	-1	12	15	11	-1	9	-1	3	-1	4	5	-1	-1	-1	13
