4
2801
14	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9
4	-1	-1	15	-1	-1	10	-1	6	-1	12	-1	16	-1	-1	-1
16	2	-1	-1	1	-1	-1	-1	-1	13	-1	-1	-1	8	-1	-1
-1	-1	-1	11	5	-1	-1	2	-1	15	7	-1	-1	-1	14	-1
3	13	-1	-1	16	4	-1	-1	-1	1	10	11	-1	15	-1	-1
-1	8	-1	-1	-1	3	-1	-1	-1	16	-1	-1	-1	14	-1	6
-1	-1	2	4	15	-1	12	1	-1	-1	-1	8	-1	10	9	-1
-1	-1	-1	-1	-1	2	-1	8	-1	14	13	-1	-1	-1	-1	-1
-1	-1	-1	-1	8	-1	11	-1	1	7	-1	-1	-1	-1	5	13
-1	-1	-1	-1	13	6	-1	-1	-1	-1	-1	10	-1	1	-1	-1
-1	-1	3	14	4	5	16	-1	13	-1	-1	-1	-1	-1	-1	-1
10	-1	-1	-1	-1	-1	15	-1	14	-1	3	-1	9	-1	-1	-1
12	-1	10	-1	6	15	-1	-1	-1	3	2	5	14	9	4	-1
-1	-1	-1	8	-1	11	-1	3	-1	-1	-1	-1	-1	-1	1	-1
-1	14	-1	-1	-1	-1	8	-1	12	9	11	-1	-1	-1	-1	2
-1	-1	1	9	-1	10	2	-1	16	-1	4	7	15	-1	-1	3
