4
1212
-1	9	-1	-1	-1	-1	10	-1	-1	1	-1	-1	-1	-1	-1	-1
-1	-1	-1	6	3	-1	8	-1	-1	-1	-1	-1	1	-1	7	-1
10	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	-1	9	13	16	-1
3	-1	-1	13	2	12	-1	-1	-1	-1	-1	4	-1	-1	-1	6
16	15	6	-1	-1	-1	7	14	-1	11	-1	-1	12	-1	2	9
-1	5	-1	-1	-1	-1	-1	-1	16	6	-1	-1	-1	-1	13	-1
12	-1	11	-1	-1	-1	-1	-1	2	-1	13	-1	16	15	-1	3
2	-1	-1	14	-1	3	-1	15	-1	-1	5	-1	4	6	-1	-1
-1	-1	14	10	-1	11	1	-1	4	13	-1	-1	-1	-1	-1	7
7	-1	8	9	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10
5	-1	16	-1	12	15	13	-1	-1	-1	-1	-1	-1	1	-1	8
-1	-1	-1	-1	-1	16	5	-1	1	9	-1	-1	6	4	-1	-1
-1	-1	5	12	-1	14	-1	-1	6	-1	-1	-1	-1	-1	10	-1
-1	-1	-1	4	-1	-1	-1	8	3	-1	-1	12	5	-1	-1	-1
15	13	3	-1	6	-1	-1	-1	-1	14	9	5	-1	-1	-1	-1
-1	-1	-1	11	-1	-1	-1	7	13	10	-1	8	2	-1	-1	1
