4
1181
8	4	-1	12	10	-1	-1	-1	-1	-1	-1	-1	13	1	-1	-1
7	-1	-1	-1	-1	-1	6	-1	11	-1	-1	-1	-1	-1	-1	-1
-1	16	-1	-1	-1	-1	7	14	10	5	-1	-1	-1	-1	-1	11
-1	6	-1	-1	4	13	-1	9	3	-1	-1	15	-1	16	-1	14
-1	-1	-1	4	-1	10	-1	11	-1	-1	12	-1	2	-1	16	-1
-1	-1	1	13	-1	2	-1	-1	-1	-1	-1	16	-1	-1	8	-1
-1	-1	-1	-1	-1	1	14	-1	4	6	-1	3	10	9	-1	15
-1	-1	5	6	13	-1	15	-1	-1	-1	11	-1	14	-1	-1	1
6	7	-1	-1	15	-1	-1	-1	2	-1	13	10	-1	-1	14	-1
-1	-1	-1	1	-1	-1	-1	4	-1	3	-1	-1	-1	-1	5	-1
-1	12	-1	-1	-1	-1	-1	-1	9	-1	7	-1	-1	13	-1	-1
10	9	11	3	-1	-1	-1	-1	-1	-1	6	8	-1	-1	-1	12
-1	15	-1	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1
14	11	12	9	-1	3	8	-1	-1	-1	-1	13	-1	-1	10	-1
-1	13	-1	8	-1	14	-1	12	15	-1	-1	11	4	6	-1	-1
-1	-1	10	-1	-1	-1	11	13	14	-1	-1	12	15	-1	-1	-1
