4
2676
-1	7	-1	-1	-1	-1	-1	-1	-1	14	16	8	-1	-1	15	1
-1	-1	-1	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	-1
-1	9	-1	3	-1	5	1	14	4	6	-1	-1	-1	-1	10	13
-1	2	6	-1	-1	8	13	16	7	11	-1	-1	-1	3	-1	-1
-1	-1	-1	-1	7	-1	-1	1	-1	-1	-1	-1	15	-1	9	-1
-1	-1	12	-1	-1	-1	16	11	-1	9	-1	-1	-1	14	-1	-1
7	8	-1	-1	-1	-1	15	-1	6	-1	2	13	-1	-1	-1	-1
6	-1	13	-1	3	14	9	5	-1	-1	-1	-1	-1	-1	-1	10
16	-1	-1	11	10	-1	-1	-1	14	-1	12	-1	-1	-1	3	-1
-1	-1	-1	-1	-1	15	-1	-1	-1	-1	13	16	-1	10	-1	11
4	-1	-1	-1	-1	-1	2	12	-1	15	-1	-1	-1	1	-1	16
-1	-1	1	2	-1	-1	-1	3	8	4	-1	6	-1	-1	-1	-1
11	-1	2	-1	9	-1	5	13	-1	-1	-1	15	-1	-1	-1	-1
-1	1	-1	15	-1	-1	14	-1	-1	-1	8	10	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	3	2	-1	-1	7	-1	-1	8
-1	-1	-1	12	2	7	-1	6	-1	-1	-1	-1	13	-1	-1	5
