4
1637
-1	9	7	-1	-1	-1	11	-1	5	-1	12	-1	8	-1	-1	-1
-1	-1	-1	-1	3	-1	12	-1	-1	-1	-1	-1	-1	15	11	-1
6	3	1	-1	-1	9	-1	-1	14	13	-1	15	-1	12	-1	10
-1	15	-1	-1	-1	10	-1	-1	-1	9	-1	-1	-1	-1	7	-1
9	-1	-1	-1	-1	2	-1	11	15	-1	-1	-1	-1	7	-1	-1
16	12	-1	-1	-1	-1	-1	4	-1	-1	5	-1	-1	-1	-1	13
-1	10	-1	15	-1	14	-1	-1	-1	-1	-1	8	12	11	-1	4
-1	1	8	-1	-1	-1	-1	-1	2	-1	-1	12	-1	3	-1	-1
7	16	-1	-1	11	-1	15	-1	-1	-1	-1	-1	13	-1	-1	8
-1	-1	-1	-1	10	13	-1	-1	-1	14	-1	-1	-1	1	-1	15
15	-1	-1	-1	14	-1	-1	-1	9	4	-1	6	-1	10	3	7
-1	-1	-1	4	-1	5	-1	6	-1	-1	-1	3	-1	-1	16	14
-1	-1	16	13	6	-1	-1	-1	12	-1	-1	14	4	-1	15	3
-1	6	-1	-1	4	15	10	12	-1	-1	-1	13	16	-1	2	-1
12	-1	-1	-1	13	-1	14	-1	11	10	-1	-1	-1	9	-1	-1
14	-1	-1	-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1
