4
2919
-1	6	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	5	10	11	-1
13	-1	-1	-1	-1	-1	3	-1	8	-1	-1	-1	-1	-1	-1	6
11	-1	7	5	-1	16	-1	-1	-1	1	-1	-1	-1	-1	-1	-1
9	-1	3	16	10	15	-1	-1	-1	-1	-1	5	-1	-1	-1	-1
4	14	-1	3	-1	-1	9	10	-1	5	-1	6	-1	11	-1	15
-1	7	-1	-1	6	-1	-1	3	-1	16	4	8	-1	-1	-1	14
-1	10	11	-1	-1	-1	-1	-1	7	-1	-1	-1	-1	4	-1	2
-1	9	-1	-1	-1	14	15	-1	-1	12	2	-1	13	-1	-1	7
-1	-1	6	-1	-1	13	-1	12	-1	4	10	-1	16	-1	2	-1
-1	12	-1	13	5	3	-1	-1	15	-1	-1	2	14	-1	8	-1
14	-1	-1	-1	-1	-1	-1	7	-1	8	-1	-1	-1	13	10	11
-1	3	16	-1	1	8	-1	-1	-1	-1	-1	-1	-1	7	-1	-1
1	-1	-1	-1	-1	-1	-1	4	-1	-1	7	13	-1	15	5	12
3	-1	-1	11	-1	-1	-1	15	-1	-1	1	-1	-1	-1	-1	-1
-1	-1	-1	9	-1	-1	-1	-1	-1	14	6	11	7	-1	16	-1
-1	4	5	-1	-1	-1	11	-1	-1	10	-1	-1	1	-1	-1	-1
