4
231
-1	-1	6	9	12	13	-1	-1	3	-1	-1	-1	-1	-1	-1	-1
-1	7	-1	14	11	8	-1	-1	-1	6	5	10	-1	12	-1	-1
2	-1	-1	16	7	-1	-1	-1	-1	15	-1	12	11	-1	-1	5
1	-1	-1	8	-1	10	5	-1	9	-1	7	14	-1	-1	-1	6
-1	-1	-1	-1	15	9	-1	16	7	5	-1	8	14	-1	3	-1
-1	-1	8	-1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	4
7	15	-1	-1	-1	-1	4	-1	10	-1	6	3	13	16	-1	1
16	-1	-1	11	-1	12	-1	-1	-1	14	-1	-1	9	10	2	-1
12	-1	-1	13	-1	-1	-1	-1	-1	-1	11	15	-1	3	4	-1
-1	-1	-1	-1	-1	4	-1	7	-1	1	-1	-1	-1	2	11	-1
5	-1	-1	-1	-1	-1	-1	-1	14	2	13	-1	-1	-1	-1	-1
11	-1	-1	-1	-1	-1	6	-1	-1	7	3	16	-1	-1	-1	-1
14	-1	-1	-1	-1	6	11	-1	5	8	15	-1	-1	-1	-1	-1
-1	-1	12	-1	-1	3	-1	1	-1	10	-1	2	-1	-1	-1	7
-1	6	-1	-1	-1	-1	12	-1	-1	-1	-1	4	2	9	15	-1
-1	13	15	-1	2	-1	-1	-1	-1	-1	1	-1	-1	6	14	-1
