4
35
15	9	-1	-1	-1	-1	-1	5	-1	3	2	-1	-1	12	-1	1
-1	16	4	-1	10	14	3	-1	-1	9	-1	-1	5	-1	2	-1
-1	-1	-1	-1	-1	-1	-1	9	16	-1	-1	-1	13	-1	-1	7
2	14	-1	-1	7	-1	-1	-1	-1	-1	5	10	-1	-1	-1	16
9	-1	-1	-1	13	-1	-1	-1	1	-1	-1	15	14	-1	-1	11
-1	-1	-1	-1	8	-1	15	-1	-1	-1	14	9	2	7	4	6
1	4	-1	-1	-1	-1	10	-1	12	7	-1	11	16	-1	9	13
11	-1	-1	-1	14	16	-1	-1	-1	13	10	-1	-1	-1	-1	8
-1	-1	15	6	4	-1	8	-1	10	16	-1	-1	7	-1	-1	-1
-1	-1	-1	-1	2	5	6	16	-1	15	-1	7	-1	3	-1	9
7	3	-1	4	-1	-1	-1	-1	-1	-1	-1	-1	6	16	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	2	-1	10
-1	-1	-1	1	-1	2	14	-1	11	-1	-1	-1	15	13	6	-1
-1	13	-1	9	-1	4	5	1	7	-1	-1	-1	-1	-1	11	-1
-1	-1	-1	-1	-1	3	7	10	-1	-1	-1	-1	-1	5	-1	-1
3	6	5	-1	-1	8	-1	13	4	2	9	-1	-1	-1	-1	-1
