4
1257
-1	5	2	13	-1	-1	-1	-1	-1	15	-1	-1	-1	-1	10	-1
-1	-1	-1	-1	-1	-1	10	7	5	-1	-1	-1	-1	-1	3	16
16	-1	6	-1	-1	15	11	5	8	1	-1	4	-1	7	-1	-1
-1	-1	-1	-1	-1	-1	-1	1	-1	9	-1	-1	-1	2	11	8
-1	-1	-1	14	-1	9	15	12	13	-1	11	-1	-1	10	-1	7
-1	-1	-1	12	-1	-1	14	11	9	-1	-1	-1	13	-1	-1	-1
-1	-1	10	-1	-1	-1	-1	13	-1	-1	-1	5	-1	-1	-1	-1
-1	-1	-1	15	-1	10	-1	-1	-1	12	7	-1	-1	5	9	3
12	7	-1	-1	14	8	-1	-1	-1	-1	10	-1	9	-1	-1	13
-1	1	-1	5	13	-1	-1	-1	-1	14	-1	-1	-1	-1	-1	15
-1	-1	8	2	-1	11	-1	-1	-1	-1	13	-1	7	-1	16	-1
14	-1	-1	11	-1	-1	4	-1	-1	-1	-1	8	12	-1	-1	-1
-1	-1	-1	-1	15	-1	-1	-1	-1	-1	-1	13	-1	-1	-1	12
-1	9	-1	-1	12	-1	-1	14	15	5	-1	-1	-1	3	-1	6
-1	-1	-1	-1	-1	6	7	-1	-1	-1	2	1	16	-1	-1	-1
-1	12	-1	3	-1	-1	13	8	4	-1	9	10	11	-1	15	-1
