4
2541
-1	-1	-1	-1	7	13	-1	-1	3	15	1	-1	11	-1	-1	9
-1	-1	-1	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	4	7	-1
16	-1	6	-1	8	-1	14	15	-1	-1	-1	12	13	-1	-1	1
-1	5	-1	13	-1	2	-1	-1	9	16	-1	-1	15	10	-1	12
-1	-1	-1	-1	-1	-1	-1	-1	-1	11	16	5	-1	7	-1	15
-1	3	-1	7	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	6
10	-1	-1	5	-1	-1	-1	-1	-1	-1	14	1	-1	16	-1	-1
2	4	1	-1	10	3	13	-1	7	-1	-1	-1	-1	-1	-1	14
-1	-1	7	3	-1	4	-1	10	16	6	5	15	-1	-1	-1	-1
1	16	-1	-1	3	-1	-1	-1	-1	-1	-1	11	6	-1	-1	-1
-1	-1	14	-1	-1	8	-1	-1	2	-1	3	-1	-1	-1	-1	5
-1	15	-1	-1	-1	5	-1	-1	-1	-1	-1	-1	-1	1	-1	11
-1	-1	-1	4	11	-1	16	-1	-1	-1	-1	-1	-1	2	-1	13
-1	-1	-1	-1	-1	-1	-1	9	15	14	-1	2	-1	5	1	-1
13	12	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	9	-1	-1	-1
15	11	16	-1	-1	-1	2	5	-1	-1	-1	10	7	-1	-1	-1
