4
2018
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	6	11
3	-1	-1	-1	1	-1	9	13	-1	-1	-1	-1	-1	12	-1	-1
16	-1	-1	6	2	-1	-1	-1	13	-1	7	5	-1	-1	-1	15
-1	-1	-1	-1	12	16	-1	7	-1	-1	14	-1	-1	-1	-1	-1
-1	-1	5	8	-1	-1	-1	-1	16	11	-1	-1	10	-1	7	-1
-1	-1	-1	-1	16	14	-1	4	-1	-1	-1	2	-1	-1	15	-1
6	-1	-1	10	-1	-1	-1	1	8	-1	9	13	-1	-1	-1	2
-1	-1	-1	2	-1	-1	-1	-1	15	-1	-1	-1	-1	8	5	6
-1	1	4	-1	-1	8	16	5	10	12	-1	14	-1	-1	-1	-1
10	-1	-1	-1	-1	-1	15	-1	-1	-1	5	-1	13	2	-1	-1
-1	13	-1	16	-1	-1	-1	6	4	7	-1	1	15	-1	12	-1
-1	6	9	-1	-1	4	-1	2	3	-1	-1	-1	8	-1	-1	-1
-1	9	-1	-1	-1	12	-1	16	-1	-1	-1	-1	14	11	-1	-1
11	-1	-1	-1	-1	-1	-1	-1	12	16	1	-1	-1	13	4	-1
-1	3	-1	5	6	-1	-1	-1	-1	-1	10	-1	-1	-1	1	-1
-1	-1	-1	-1	-1	15	14	-1	6	5	3	11	-1	-1	9	-1
