4
2500
-1	-1	2	10	-1	-1	13	-1	15	16	11	-1	-1	8	-1	-1
-1	8	3	-1	5	15	-1	-1	-1	-1	-1	9	-1	-1	-1	-1
-1	15	5	-1	-1	-1	-1	-1	12	-1	-1	8	13	-1	1	-1
-1	-1	-1	-1	11	2	-1	-1	-1	-1	14	-1	5	-1	3	7
-1	-1	-1	-1	-1	14	3	5	4	-1	13	-1	-1	-1	8	-1
-1	7	-1	-1	2	-1	-1	9	-1	10	5	-1	-1	1	-1	-1
13	4	-1	-1	-1	-1	-1	11	-1	6	-1	-1	-1	-1	-1	-1
-1	11	9	2	-1	-1	16	7	-1	8	-1	-1	-1	-1	13	-1
1	-1	-1	-1	-1	9	-1	-1	11	-1	-1	-1	2	10	12	6
-1	-1	-1	9	-1	7	-1	16	-1	-1	8	-1	-1	13	-1	-1
-1	13	-1	-1	-1	-1	-1	-1	-1	2	7	-1	-1	5	-1	-1
-1	-1	-1	-1	-1	-1	-1	6	9	-1	-1	-1	11	-1	-1	14
12	-1	-1	-1	-1	16	-1	4	-1	7	-1	-1	-1	3	5	8
-1	-1	-1	-1	-1	11	7	-1	-1	12	-1	-1	-1	-1	-1	-1
-1	16	6	3	15	-1	-1	12	1	-1	-1	-1	7	2	-1	10
-1	2	-1	8	6	5	-1	13	14	-1	-1	-1	-1	-1	-1	16
