4
2289
6	1	-1	-1	7	15	-1	-1	-1	2	9	-1	-1	-1	11	-1
2	12	15	-1	1	-1	-1	14	5	-1	4	-1	-1	-1	-1	-1
11	5	-1	-1	-1	-1	-1	-1	-1	12	-1	-1	15	-1	4	16
-1	-1	-1	-1	-1	-1	4	12	3	13	15	-1	-1	-1	-1	6
-1	-1	-1	-1	-1	-1	9	-1	7	3	-1	-1	-1	-1	-1	-1
-1	-1	8	5	-1	-1	-1	2	13	-1	-1	-1	-1	-1	-1	-1
-1	3	-1	16	14	-1	12	-1	-1	6	-1	-1	-1	-1	-1	7
-1	-1	4	-1	-1	7	1	5	-1	-1	-1	11	16	12	15	14
-1	10	5	-1	-1	2	-1	-1	-1	7	6	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	5	-1	8	-1	16	-1	-1	14	10	12
-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	13	-1	-1	9
15	-1	13	2	-1	-1	-1	-1	9	-1	3	-1	4	-1	8	-1
-1	2	10	1	15	9	-1	-1	-1	-1	-1	3	-1	-1	16	-1
-1	6	-1	8	16	-1	-1	10	1	-1	-1	-1	-1	-1	-1	5
14	-1	11	-1	-1	12	-1	-1	15	-1	-1	6	2	-1	-1	-1
-1	16	-1	-1	-1	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	11
