4
1691
8	13	-1	-1	-1	-1	-1	6	-1	16	-1	-1	14	-1	10	5
-1	-1	-1	-1	-1	-1	12	-1	11	-1	14	-1	-1	-1	-1	-1
1	6	7	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	2
4	-1	-1	16	11	-1	-1	-1	-1	3	1	-1	6	-1	-1	8
-1	7	-1	-1	13	-1	11	-1	-1	4	-1	1	-1	12	2	-1
-1	12	-1	-1	1	-1	-1	-1	-1	14	5	-1	13	-1	-1	-1
15	-1	-1	-1	-1	16	-1	-1	-1	8	3	-1	-1	-1	4	-1
-1	2	-1	-1	-1	5	-1	-1	-1	-1	10	-1	3	1	-1	-1
5	-1	6	-1	8	-1	-1	13	-1	12	7	-1	-1	-1	11	14
-1	-1	-1	-1	-1	10	7	-1	14	-1	-1	3	5	4	-1	6
12	-1	-1	3	4	-1	15	-1	-1	11	-1	6	-1	-1	8	16
-1	-1	-1	-1	-1	-1	-1	11	-1	-1	15	-1	2	10	12	-1
-1	-1	-1	12	-1	8	1	10	3	-1	4	-1	-1	-1	7	-1
11	-1	-1	14	-1	-1	-1	-1	-1	13	-1	-1	-1	2	-1	4
-1	16	-1	-1	-1	-1	-1	-1	6	-1	8	2	-1	-1	-1	-1
7	3	-1	-1	-1	-1	2	9	-1	10	-1	-1	-1	14	15	-1
