4
503
-1	-1	12	3	-1	13	5	-1	-1	-1	-1	7	9	10	15	8
11	-1	-1	-1	-1	-1	-1	3	-1	6	4	16	-1	-1	12	-1
-1	1	-1	-1	-1	6	4	-1	-1	8	9	11	-1	13	5	-1
-1	10	-1	2	-1	-1	-1	7	3	-1	-1	12	-1	-1	-1	-1
-1	-1	-1	-1	9	-1	-1	-1	16	2	12	-1	-1	-1	-1	-1
-1	-1	-1	5	-1	4	-1	13	-1	3	-1	-1	-1	11	-1	-1
-1	-1	-1	-1	-1	-1	-1	10	6	-1	-1	-1	3	-1	8	-1
-1	-1	-1	15	-1	-1	-1	5	-1	-1	-1	-1	2	6	14	13
9	-1	7	8	15	16	-1	-1	-1	-1	-1	-1	5	1	-1	4
1	-1	15	11	-1	-1	2	9	-1	13	-1	-1	-1	-1	-1	-1
-1	-1	4	-1	6	-1	10	-1	15	12	-1	-1	-1	-1	-1	-1
-1	-1	14	-1	4	-1	7	-1	-1	-1	2	-1	-1	-1	6	12
-1	3	-1	16	5	7	-1	-1	-1	-1	-1	13	6	9	-1	2
-1	11	-1	-1	-1	-1	-1	1	9	-1	6	10	-1	4	-1	-1
-1	13	-1	-1	-1	8	-1	6	-1	-1	16	-1	15	7	11	1
-1	-1	-1	6	16	-1	9	11	-1	-1	-1	-1	-1	-1	-1	14
