4
1554
-1	12	14	9	1	8	-1	-1	-1	7	11	-1	13	-1	-1	-1
7	6	-1	10	3	11	-1	9	-1	5	-1	2	-1	-1	-1	-1
4	5	-1	-1	-1	-1	12	7	15	9	-1	-1	-1	-1	-1	3
-1	1	-1	-1	-1	-1	15	13	14	-1	-1	-1	-1	-1	6	-1
15	-1	6	-1	-1	-1	-1	2	16	-1	-1	-1	-1	14	-1	12
-1	9	-1	-1	11	-1	-1	-1	-1	-1	4	12	2	10	-1	-1
-1	-1	3	13	-1	-1	14	-1	-1	1	-1	-1	-1	-1	-1	8
-1	-1	-1	-1	16	-1	8	-1	-1	-1	-1	-1	-1	15	1	13
-1	-1	-1	-1	-1	14	-1	-1	7	8	-1	9	-1	6	-1	16
13	-1	-1	8	-1	12	-1	-1	-1	10	-1	-1	-1	-1	-1	5
-1	15	-1	12	-1	5	-1	11	-1	13	3	-1	-1	4	9	-1
-1	-1	-1	14	9	3	10	-1	-1	6	-1	-1	1	-1	13	-1
-1	-1	12	-1	8	-1	-1	-1	5	-1	9	-1	-1	-1	-1	15
-1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1	10	3	-1	-1	-1
-1	-1	1	-1	-1	-1	-1	15	13	-1	-1	14	-1	12	-1	-1
-1	13	-1	15	-1	-1	-1	-1	-1	-1	-1	-1	9	8	-1	7
