4
978
10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	11	6	-1	8
-1	-1	-1	-1	-1	-1	5	13	2	8	-1	-1	-1	-1	1	10
12	3	8	-1	-1	-1	6	-1	14	7	10	-1	-1	5	2	-1
2	6	-1	-1	-1	7	-1	-1	-1	1	-1	9	-1	-1	15	13
3	14	-1	12	6	11	-1	-1	15	5	16	-1	-1	-1	7	-1
-1	-1	-1	7	2	-1	-1	-1	-1	-1	4	-1	-1	12	-1	6
-1	-1	-1	-1	9	15	8	-1	-1	-1	7	-1	-1	-1	-1	-1
-1	4	6	-1	-1	-1	-1	14	-1	10	-1	1	-1	-1	-1	-1
14	-1	10	-1	-1	-1	-1	5	-1	-1	-1	13	6	-1	11	-1
13	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	-1	-1	14	-1
-1	-1	12	-1	-1	-1	2	4	-1	-1	-1	14	-1	13	-1	15
-1	-1	-1	-1	-1	-1	-1	15	-1	-1	12	8	4	2	9	-1
7	9	13	-1	-1	-1	15	-1	-1	-1	-1	-1	-1	1	-1	-1
-1	-1	-1	4	-1	-1	13	-1	-1	-1	8	-1	12	-1	3	11
15	16	-1	6	-1	14	-1	8	-1	12	-1	4	-1	-1	-1	9
-1	-1	2	1	-1	-1	-1	11	-1	-1	-1	-1	-1	-1	-1	4
