4
155
11	-1	8	-1	-1	4	-1	-1	13	-1	-1	-1	12	10	15	-1
-1	12	-1	-1	2	-1	-1	-1	5	-1	-1	15	16	-1	4	-1
4	-1	15	-1	-1	-1	-1	13	-1	7	10	-1	6	-1	-1	-1
13	14	9	-1	5	-1	-1	-1	-1	8	11	-1	7	-1	-1	1
8	-1	-1	-1	-1	-1	-1	4	-1	-1	12	-1	13	-1	14	-1
-1	-1	14	11	-1	8	10	-1	2	-1	-1	5	-1	15	-1	-1
15	9	12	-1	13	-1	6	7	-1	10	-1	11	4	5	-1	-1
7	-1	-1	-1	14	12	-1	-1	-1	-1	9	13	-1	-1	-1	-1
-1	-1	-1	14	-1	-1	9	5	-1	-1	-1	-1	15	6	10	-1
-1	-1	-1	-1	11	14	-1	1	-1	-1	-1	3	-1	-1	13	-1
-1	7	16	1	10	-1	3	6	-1	14	-1	-1	-1	-1	-1	-1
-1	-1	-1	-1	-1	-1	15	-1	10	-1	7	4	9	-1	5	-1
-1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	12	14	-1	-1	-1
-1	-1	-1	8	12	11	-1	14	-1	4	13	-1	1	-1	-1	-1
-1	5	11	-1	-1	-1	-1	-1	-1	15	-1	8	-1	-1	3	12
3	-1	-1	-1	1	15	-1	10	11	-1	14	9	-1	-1	-1	-1
