4
2900
-1	-1	14	-1	-1	-1	8	7	-1	6	-1	2	-1	-1	1	11
-1	9	12	-1	-1	6	15	2	-1	-1	-1	-1	-1	-1	14	8
-1	-1	6	11	-1	-1	-1	-1	-1	4	16	10	15	-1	-1	7
-1	-1	5	-1	13	-1	-1	-1	9	15	3	-1	2	-1	-1	-1
11	-1	-1	-1	-1	2	9	-1	5	-1	-1	6	14	-1	8	-1
-1	-1	-1	-1	-1	-1	-1	-1	1	3	-1	-1	-1	-1	10	6
-1	6	-1	13	-1	-1	-1	3	-1	-1	-1	-1	7	-1	-1	2
2	3	-1	-1	15	-1	-1	-1	-1	8	10	-1	12	-1	-1	-1
9	11	-1	-1	-1	-1	16	10	-1	2	-1	15	-1	13	5	3
-1	-1	4	-1	6	3	-1	-1	-1	14	-1	-1	10	-1	-1	-1
13	-1	-1	15	-1	1	-1	-1	6	10	7	-1	-1	-1	-1	9
-1	-1	-1	14	-1	12	-1	-1	-1	-1	-1	11	-1	8	-1	-1
-1	-1	7	-1	-1	-1	2	-1	-1	-1	-1	-1	-1	-1	3	-1
14	-1	-1	-1	-1	-1	-1	11	-1	-1	-1	1	-1	-1	-1	-1
4	-1	13	-1	8	-1	-1	16	10	9	-1	-1	-1	-1	7	14
16	12	-1	-1	9	10	-1	-1	8	7	-1	-1	1	-1	6	-1
