4
2599
-1	-1	9	16	8	-1	-1	-1	-1	-1	-1	-1	14	-1	-1	-1
-1	8	-1	-1	5	-1	-1	-1	-1	-1	-1	15	-1	16	-1	-1
-1	-1	5	2	-1	-1	11	12	-1	-1	-1	-1	6	3	-1	1
-1	14	-1	-1	-1	-1	-1	-1	1	-1	3	6	11	-1	15	-1
-1	7	-1	-1	-1	-1	-1	-1	15	-1	10	-1	-1	2	1	-1
13	-1	4	-1	-1	7	-1	6	-1	-1	16	14	-1	-1	-1	-1
10	-1	-1	3	-1	16	13	-1	-1	7	9	-1	4	-1	-1	-1
5	-1	-1	15	9	-1	1	11	-1	-1	-1	3	-1	-1	-1	-1
-1	-1	-1	14	-1	-1	-1	7	-1	-1	11	16	-1	10	5	-1
-1	-1	-1	4	6	-1	14	-1	-1	3	-1	5	16	-1	13	9
9	-1	6	11	-1	-1	16	13	-1	4	7	-1	1	-1	-1	15
-1	13	-1	-1	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	-1
3	10	16	-1	-1	13	-1	5	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	8	9	-1	15	-1	-1	12	10	-1	-1	-1	11	14	-1
-1	-1	13	7	-1	-1	-1	3	4	16	-1	-1	8	5	-1	6
-1	4	-1	-1	14	-1	-1	-1	-1	-1	1	-1	7	12	-1	-1
