4
2162
-1	13	-1	3	-1	-1	10	1	-1	-1	4	-1	14	-1	6	-1
2	-1	-1	-1	-1	3	8	-1	12	-1	13	15	-1	-1	-1	-1
-1	-1	-1	-1	9	-1	2	4	-1	10	-1	-1	-1	13	5	-1
15	-1	7	9	-1	-1	-1	14	-1	-1	-1	-1	1	-1	-1	16
-1	-1	-1	-1	13	-1	-1	-1	-1	-1	10	-1	3	7	-1	-1
7	6	15	-1	-1	1	-1	-1	-1	3	5	9	-1	-1	-1	12
-1	-1	-1	-1	-1	-1	-1	-1	-1	1	-1	8	-1	-1	14	15
-1	2	9	-1	3	-1	-1	5	-1	-1	-1	16	-1	-1	-1	-1
-1	-1	8	-1	15	-1	5	-1	-1	16	-1	-1	-1	6	-1	-1
11	-1	12	-1	-1	7	16	-1	4	-1	6	-1	-1	10	-1	-1
3	-1	-1	-1	-1	14	4	-1	13	-1	-1	-1	-1	15	-1	-1
-1	16	-1	-1	-1	-1	-1	-1	10	7	-1	2	-1	-1	-1	-1
13	-1	-1	-1	-1	-1	1	15	-1	8	-1	-1	6	-1	9	-1
-1	8	-1	-1	-1	16	13	-1	14	6	-1	-1	-1	-1	2	7
12	-1	-1	-1	-1	-1	-1	9	7	-1	1	-1	-1	14	10	3
-1	-1	14	-1	4	8	7	-1	-1	11	16	-1	-1	-1	-1	-1
