4
2758
14	-1	-1	6	4	13	-1	5	-1	8	-1	-1	-1	12	-1	7
-1	7	5	4	-1	-1	12	15	10	14	-1	-1	-1	16	-1	-1
-1	-1	-1	3	-1	-1	16	10	-1	15	-1	-1	4	-1	-1	-1
-1	10	-1	-1	-1	-1	-1	8	-1	16	-1	6	-1	-1	2	-1
-1	-1	-1	-1	10	-1	-1	-1	-1	-1	7	-1	-1	15	-1	-1
-1	-1	1	-1	-1	16	-1	-1	4	6	-1	-1	10	-1	-1	-1
-1	3	9	10	-1	1	-1	-1	14	11	-1	-1	5	-1	16	4
13	12	2	-1	-1	4	-1	6	-1	-1	-1	3	-1	-1	-1	-1
12	-1	-1	-1	-1	10	-1	4	-1	-1	-1	9	-1	-1	8	11
-1	-1	8	-1	-1	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	14	-1	-1	3	2	-1	-1	-1	7	8	-1	-1	5	-1	-1
-1	-1	-1	-1	-1	-1	-1	16	-1	4	6	-1	-1	13	-1	-1
-1	-1	16	-1	9	-1	13	-1	-1	-1	-1	-1	-1	-1	11	-1
5	2	-1	14	1	-1	6	-1	-1	-1	-1	4	-1	3	-1	12
-1	-1	-1	-1	-1	8	-1	7	-1	12	9	-1	-1	-1	-1	13
6	11	7	-1	14	-1	-1	-1	2	13	3	-1	15	-1	-1	-1
