4
1524
-1	12	-1	-1	3	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1
16	-1	14	-1	-1	5	-1	-1	-1	-1	3	-1	-1	-1	-1	13
3	-1	1	-1	-1	-1	-1	-1	-1	11	-1	-1	4	8	9	12
2	-1	-1	5	12	13	-1	-1	-1	-1	6	-1	10	-1	-1	14
-1	-1	2	-1	-1	1	-1	5	16	-1	7	13	-1	-1	4	15
-1	-1	-1	-1	-1	12	14	-1	-1	3	-1	2	6	11	-1	-1
10	-1	-1	13	7	8	-1	-1	11	9	-1	-1	12	1	-1	-1
-1	8	-1	-1	-1	-1	-1	-1	-1	-1	15	1	-1	-1	-1	-1
-1	-1	-1	-1	15	-1	-1	-1	-1	16	-1	10	11	-1	-1	-1
-1	14	-1	-1	6	16	-1	-1	3	7	1	-1	-1	4	-1	5
12	-1	6	-1	-1	4	2	8	-1	-1	-1	-1	-1	14	-1	-1
-1	1	-1	-1	14	-1	-1	-1	-1	-1	5	6	-1	10	16	-1
-1	3	13	-1	-1	-1	-1	10	7	15	-1	-1	8	2	-1	-1
-1	5	-1	-1	-1	-1	-1	13	-1	1	8	-1	-1	9	15	-1
-1	7	8	9	2	6	-1	-1	-1	-1	-1	-1	-1	-1	14	1
-1	2	-1	-1	-1	-1	-1	16	-1	-1	13	12	-1	-1	-1	-1
