4
2415
-1	16	-1	-1	-1	-1	-1	1	13	-1	-1	-1	2	-1	11	-1
6	7	-1	-1	-1	-1	2	-1	9	-1	-1	5	8	-1	-1	15
-1	-1	-1	5	-1	-1	15	-1	-1	12	6	-1	-1	-1	-1	-1
15	-1	-1	-1	-1	12	-1	13	2	-1	-1	-1	10	-1	5	9
-1	-1	7	6	-1	-1	-1	4	3	5	-1	-1	-1	-1	-1	14
-1	-1	-1	-1	-1	8	-1	12	-1	-1	4	14	-1	10	-1	-1
12	14	13	-1	9	15	10	-1	7	8	-1	-1	-1	-1	-1	3
-1	-1	-1	8	6	11	-1	-1	-1	10	-1	15	-1	-1	12	4
2	-1	-1	-1	-1	-1	-1	6	-1	15	-1	-1	-1	-1	10	-1
-1	-1	-1	-1	-1	1	12	-1	-1	-1	-1	4	-1	-1	13	6
3	11	-1	7	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	14	-1
-1	8	-1	14	7	9	-1	-1	6	-1	11	-1	-1	-1	-1	2
-1	-1	14	-1	-1	-1	16	15	-1	-1	12	6	-1	5	7	10
13	2	-1	-1	-1	-1	9	-1	11	-1	3	-1	-1	-1	-1	-1
-1	-1	4	9	-1	-1	-1	8	-1	7	-1	-1	15	11	-1	12
-1	5	-1	-1	-1	4	-1	-1	-1	-1	-1	-1	-1	14	-1	-1
