4
75
-1	-1	-1	-1	-1	-1	-1	12	-1	2	-1	9	11	5	-1	6
-1	1	-1	-1	-1	15	-1	-1	-1	-1	-1	-1	14	-1	13	-1
-1	5	-1	10	-1	-1	3	-1	-1	-1	-1	-1	8	9	-1	-1
9	2	-1	4	-1	-1	-1	14	10	-1	11	-1	3	-1	12	-1
12	9	-1	-1	4	3	14	13	-1	8	-1	15	-1	1	-1	2
-1	-1	-1	-1	16	-1	2	1	7	9	-1	-1	13	12	-1	-1
14	-1	4	-1	-1	7	6	-1	-1	5	-1	-1	-1	-1	10	11
-1	15	-1	-1	-1	-1	12	-1	-1	11	6	-1	-1	4	-1	-1
3	11	15	-1	-1	-1	-1	4	14	-1	-1	-1	1	-1	-1	-1
-1	-1	-1	-1	-1	6	-1	-1	-1	13	2	5	-1	-1	9	-1
-1	-1	-1	13	-1	-1	11	-1	-1	6	1	-1	12	-1	-1	7
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	-1	4	13	-1	14
10	-1	-1	9	15	-1	-1	11	5	14	-1	-1	-1	6	-1	-1
8	-1	5	-1	-1	-1	-1	2	-1	7	-1	-1	15	14	-1	-1
11	-1	-1	-1	-1	5	16	-1	-1	15	13	8	10	7	-1	12
-1	-1	3	7	-1	4	13	-1	-1	-1	-1	6	-1	-1	11	8
