4
2768
16	-1	10	-1	-1	-1	12	5	-1	-1	1	-1	-1	-1	-1	-1
-1	7	-1	11	-1	-1	-1	-1	4	-1	16	-1	5	-1	-1	6
-1	-1	-1	12	-1	6	-1	13	9	-1	-1	7	2	8	1	-1
13	-1	-1	1	7	2	-1	-1	-1	-1	-1	-1	9	-1	-1	-1
-1	-1	5	6	-1	-1	7	-1	3	-1	-1	-1	-1	2	-1	-1
-1	-1	-1	13	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	11	-1
-1	8	1	15	14	-1	-1	3	12	-1	4	2	-1	-1	-1	-1
-1	3	2	-1	-1	13	-1	-1	11	8	-1	9	1	-1	-1	15
-1	-1	-1	14	-1	15	-1	-1	8	-1	-1	16	13	-1	3	-1
-1	-1	-1	-1	-1	5	-1	-1	-1	-1	-1	11	15	-1	12	-1
-1	16	9	-1	6	12	-1	-1	5	7	-1	-1	-1	-1	10	-1
3	10	-1	2	-1	-1	8	-1	6	-1	14	-1	11	-1	-1	-1
-1	12	13	-1	1	7	-1	-1	-1	15	-1	-1	-1	-1	6	4
1	-1	6	-1	5	9	10	-1	-1	-1	-1	-1	-1	14	-1	-1
-1	-1	-1	3	-1	-1	15	-1	13	5	2	-1	-1	-1	-1	11
-1	15	-1	5	-1	8	11	12	-1	-1	-1	10	-1	-1	-1	-1
