4
2373
-1	-1	14	-1	6	-1	-1	13	-1	-1	2	1	-1	-1	-1	-1
-1	6	-1	-1	-1	-1	-1	4	-1	3	-1	16	-1	-1	-1	14
-1	-1	5	-1	-1	-1	-1	-1	-1	4	15	-1	-1	-1	-1	2
13	-1	1	3	2	-1	5	-1	9	11	-1	-1	-1	-1	6	-1
-1	-1	-1	10	1	-1	-1	-1	16	-1	-1	-1	-1	-1	-1	4
-1	-1	-1	11	-1	-1	3	-1	14	-1	1	15	10	12	-1	-1
-1	5	3	8	-1	14	9	11	-1	-1	-1	-1	-1	-1	1	-1
14	13	-1	-1	-1	6	15	-1	-1	-1	-1	-1	16	-1	9	11
-1	-1	10	-1	-1	-1	-1	-1	15	-1	4	-1	-1	-1	-1	-1
16	-1	-1	-1	-1	5	-1	-1	-1	-1	3	11	12	-1	-1	8
-1	-1	-1	-1	14	-1	4	-1	-1	-1	-1	2	-1	1	-1	9
-1	-1	9	4	12	11	1	7	-1	-1	8	10	2	-1	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	16	-1
1	-1	7	-1	-1	12	-1	-1	5	-1	-1	-1	4	-1	-1	-1
-1	-1	-1	2	-1	-1	10	9	6	16	-1	12	-1	5	-1	15
-1	15	-1	-1	-1	-1	-1	2	-1	-1	9	-1	14	-1	-1	3
