4
2528
-1	-1	11	10	6	-1	16	5	-1	-1	2	4	-1	-1	-1	12
14	-1	1	-1	-1	8	9	-1	-1	-1	-1	-1	7	-1	-1	4
-1	-1	-1	-1	14	-1	-1	-1	-1	9	-1	13	-1	-1	5	-1
-1	-1	-1	5	-1	-1	-1	12	7	-1	-1	-1	-1	3	-1	9
15	2	-1	1	-1	5	-1	-1	-1	4	-1	-1	12	-1	-1	-1
-1	14	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	2	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	12	-1	7	13	-1	-1	16
12	-1	-1	7	-1	-1	13	3	-1	-1	-1	-1	5	6	4	-1
-1	-1	-1	-1	-1	-1	-1	-1	6	-1	-1	-1	-1	15	-1	-1
10	-1	13	-1	-1	11	6	15	-1	-1	8	-1	-1	-1	9	-1
7	-1	2	-1	9	-1	3	-1	-1	14	5	-1	-1	12	8	-1
-1	-1	15	9	-1	-1	-1	14	-1	-1	-1	2	16	1	10	11
-1	-1	-1	12	-1	-1	-1	-1	1	-1	10	-1	-1	11	-1	6
-1	11	-1	6	-1	1	15	13	-1	-1	3	-1	4	14	-1	-1
-1	10	-1	-1	3	-1	-1	8	-1	2	-1	9	-1	5	-1	-1
-1	-1	5	-1	2	10	-1	-1	16	-1	13	6	-1	-1	15	-1
