4
1950
-1	-1	-1	10	-1	-1	14	-1	-1	-1	-1	12	-1	-1	15	13
-1	9	13	3	-1	8	-1	7	-1	-1	-1	15	12	-1	11	-1
-1	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
12	-1	-1	-1	-1	-1	4	9	-1	14	13	-1	6	8	-1	5
13	-1	-1	-1	-1	-1	6	15	10	-1	4	3	-1	12	-1	-1
9	-1	2	-1	8	10	-1	-1	13	-1	-1	-1	-1	-1	-1	4
-1	8	-1	6	-1	13	3	-1	15	-1	-1	-1	-1	-1	-1	-1
-1	15	-1	12	-1	-1	7	-1	-1	9	-1	11	-1	-1	-1	-1
15	-1	-1	-1	-1	14	1	13	11	5	-1	-1	-1	7	6	-1
-1	13	-1	14	3	-1	-1	11	-1	-1	-1	-1	-1	-1	-1	-1
11	12	-1	-1	4	-1	5	-1	-1	10	-1	-1	-1	13	3	-1
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	-1	-1	5	1	10
1	10	5	-1	-1	-1	15	-1	-1	3	-1	13	2	-1	-1	-1
4	-1	-1	-1	-1	-1	11	-1	-1	1	14	-1	-1	-1	10	-1
14	-1	3	-1	-1	-1	10	-1	-1	-1	15	4	-1	6	7	11
-1	-1	-1	9	-1	-1	-1	-1	-1	-1	-1	-1	8	4	-1	12
