4
534
-1	-1	-1	15	3	1	7	11	-1	14	-1	-1	10	13	-1	-1
3	-1	-1	-1	-1	-1	-1	-1	4	11	8	-1	2	-1	-1	1
-1	-1	-1	-1	-1	-1	-1	-1	-1	13	2	1	4	-1	-1	6
-1	-1	-1	9	-1	4	-1	6	3	-1	-1	-1	-1	14	-1	-1
16	12	-1	-1	6	-1	-1	8	-1	10	-1	-1	-1	-1	-1	-1
9	-1	-1	-1	-1	15	-1	7	-1	-1	16	6	-1	-1	-1	11
-1	-1	-1	-1	10	-1	-1	5	14	-1	-1	13	-1	12	15	-1
8	3	-1	7	-1	-1	14	2	-1	9	11	5	-1	-1	-1	16
-1	9	13	-1	-1	2	-1	1	-1	-1	7	16	-1	8	-1	14
7	16	-1	-1	9	11	3	-1	-1	-1	12	-1	-1	-1	6	15
-1	5	-1	-1	-1	-1	8	-1	-1	15	10	-1	-1	-1	16	12
11	-1	-1	10	-1	12	-1	15	-1	-1	1	-1	13	3	-1	-1
-1	10	-1	3	-1	-1	6	-1	-1	4	-1	-1	1	-1	-1	-1
14	13	-1	-1	-1	-1	-1	-1	10	-1	15	-1	-1	7	-1	-1
-1	-1	-1	-1	-1	-1	-1	-1	8	-1	-1	-1	-1	-1	-1	5
-1	6	-1	-1	12	14	2	9	-1	1	-1	-1	-1	-1	4	-1
