4
2177
-1	-1	-1	-1	11	-1	-1	15	16	-1	7	-1	6	10	-1	-1
-1	-1	-1	15	10	12	-1	3	4	6	-1	13	-1	-1	-1	-1
-1	-1	-1	2	13	-1	-1	-1	3	-1	9	-1	-1	12	-1	-1
-1	-1	9	-1	16	-1	-1	-1	-1	11	-1	-1	14	2	1	-1
-1	-1	-1	-1	-1	-1	14	-1	11	-1	-1	-1	-1	-1	13	7
-1	16	-1	-1	8	-1	5	13	-1	7	-1	12	15	-1	-1	2
-1	15	-1	-1	-1	-1	-1	-1	-1	-1	14	9	-1	-1	-1	-1
-1	7	-1	14	3	-1	-1	9	-1	5	-1	2	-1	-1	11	16
-1	-1	4	7	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1
-1	-1	-1	13	-1	-1	-1	-1	-1	9	6	11	-1	-1	4	-1
-1	-1	-1	3	6	7	-1	-1	-1	-1	-1	-1	13	15	-1	-1
-1	-1	15	-1	12	2	-1	-1	1	-1	3	7	-1	-1	16	-1
4	-1	-1	-1	-1	-1	-1	-1	5	12	1	-1	-1	-1	6	15
-1	-1	1	-1	-1	16	-1	2	-1	10	-1	-1	-1	7	-1	8
13	14	-1	12	-1	5	-1	10	-1	-1	-1	-1	1	-1	-1	-1
-1	-1	3	-1	-1	-1	-1	12	8	14	-1	-1	-1	11	9	10
